Time, Magnetic field(µT), Magnetic field(µT), Magnetic field(µT)
126.59, -0.030517578125, -0.396728515625, 0.3662109375
126.6, 0.579833984375, 0.18310546875, 0.457763671875
126.72, 1.3427734375, 0.244140625, 0.1220703125
126.84, 2.197265625, 0.48828125, 0.335693359375
126.93, 1.89208984375, 0.457763671875, -1.03759765625
127.28, 1.15966796875, -0.152587890625, -1.617431640625
127.4, 0.579833984375, -1.15966796875, -1.15966796875
127.4, 0.1220703125, -0.8544921875, 0.6103515625
127.4, 0.396728515625, -0.091552734375, 0.518798828125
127.4, -0.030517578125, -0.274658203125, -0.091552734375
127.4, -0.18310546875, -0.152587890625, -0.091552734375
127.57, -0.244140625, 0.0, -0.91552734375
127.68, -0.152587890625, -0.30517578125, -0.152587890625
127.7, 0.457763671875, 0.152587890625, 0.42724609375
127.8, 1.220703125, 0.3662109375, -0.091552734375
127.93, 2.0751953125, 0.396728515625, 0.152587890625
128.01, 1.8310546875, 0.42724609375, -0.79345703125
128.27, 1.007080078125, -0.42724609375, -1.678466796875
128.36, 0.396728515625, -1.190185546875, -0.79345703125
128.36, 0.335693359375, -0.946044921875, 0.457763671875
128.48, 0.06103515625, -0.1220703125, 0.67138671875
128.6, -0.152587890625, -0.030517578125, -0.030517578125
128.62, -0.244140625, 0.030517578125, -0.1220703125
128.74, -0.152587890625, 0.030517578125, -1.03759765625
128.74, -0.06103515625, -0.244140625, -0.67138671875
128.85, 0.48828125, 0.152587890625, -0.152587890625
128.96, 1.312255859375, 0.30517578125, 0.06103515625
129.05, 2.0751953125, 0.6103515625, 0.1220703125
129.19, 1.861572265625, 0.457763671875, -0.79345703125
129.28, 1.129150390625, -0.030517578125, -1.5869140625
129.48, 0.579833984375, -1.15966796875, -0.732421875
129.57, 0.30517578125, -0.91552734375, 0.3662109375
129.57, 0.335693359375, -0.18310546875, 0.640869140625
129.7, 0.06103515625, -0.213623046875, -0.274658203125
129.82, -0.091552734375, -0.06103515625, 0.091552734375
129.82, -0.06103515625, 0.030517578125, -0.6103515625
129.99, -0.06103515625, -0.518798828125, -0.457763671875
130.08, 0.18310546875, 0.0, 0.152587890625
130.22, 1.068115234375, 0.18310546875, -0.06103515625
130.34, 1.861572265625, 0.3662109375, 0.274658203125
130.37, 2.166748046875, 0.457763671875, -0.274658203125
130.48, 1.40380859375, 0.18310546875, -1.617431640625
130.48, 0.79345703125, -0.823974609375, -2.13623046875
130.62, 0.213623046875, -1.129150390625, -0.213623046875
130.72, 0.06103515625, -0.54931640625, 0.640869140625
130.85, 0.244140625, -0.030517578125, 0.18310546875
131, -0.213623046875, -0.213623046875, 0.42724609375
131.08, -0.18310546875, 0.152587890625, 0.0
131.08, -0.18310546875, -0.30517578125, -0.518798828125
131.22, 0.06103515625, -0.396728515625, -0.06103515625
131.38, 0.640869140625, 0.213623046875, 0.152587890625
131.48, 1.617431640625, 0.213623046875, 0.091552734375
131.6, 2.0751953125, 0.42724609375, 0.274658203125
131.65, 1.861572265625, 0.396728515625, -0.396728515625
131.79, 1.03759765625, -0.3662109375, -2.01416015625
131.79, 0.6103515625, -1.312255859375, -0.6103515625
131.99, 0.274658203125, -0.946044921875, 0.42724609375
132.21, 0.244140625, -0.335693359375, 1.007080078125
132.21, 0.091552734375, 0.06103515625, 0.67138671875
132.21, 0.030517578125, 0.0, 0.091552734375
132.36, 0.18310546875, 0.030517578125, -0.18310546875
132.5, 0.244140625, 0.152587890625, -0.1220703125
132.53, 0.244140625, 0.152587890625, 0.579833984375
132.64, 0.244140625, -0.030517578125, 0.762939453125
132.64, 0.30517578125, -0.1220703125, 0.946044921875
132.8, 0.244140625, -0.18310546875, 0.91552734375
133.09, 0.3662109375, -0.1220703125, 0.67138671875
133.19, 0.274658203125, -0.030517578125, 1.03759765625
133.19, 0.42724609375, -0.030517578125, 0.732421875
133.19, 0.30517578125, -0.030517578125, 0.8544921875
133.36, 0.213623046875, 0.030517578125, 0.701904296875
133.49, 0.213623046875, -0.1220703125, 0.579833984375
133.54, 0.18310546875, -0.152587890625, 0.946044921875
133.64, 0.213623046875, 0.06103515625, 0.79345703125
133.64, 0.1220703125, -0.152587890625, 0.579833984375
133.77, 0.244140625, -0.030517578125, 0.6103515625
133.9, 0.30517578125, -0.1220703125, 0.640869140625
133.99, 0.274658203125, -0.030517578125, 0.9765625
134.14, 0.18310546875, -0.091552734375, 1.068115234375
134.28, 0.274658203125, -0.091552734375, 0.91552734375
134.28, 0.30517578125, -0.030517578125, 0.67138671875
134.4, 0.457763671875, -0.091552734375, 0.701904296875
134.5, 0.274658203125, -0.1220703125, 0.762939453125
134.53, 0.3662109375, -0.1220703125, 0.701904296875
134.63, 0.274658203125, -0.030517578125, 0.946044921875
134.75, 0.244140625, 0.030517578125, 1.15966796875
134.84, 0.18310546875, -0.030517578125, 0.762939453125
134.97, 0.18310546875, -0.213623046875, 1.0986328125
135.07, 0.274658203125, -0.091552734375, 0.762939453125
135.07, 0.152587890625, -0.030517578125, 1.129150390625
135.22, 0.152587890625, -0.06103515625, 1.129150390625
135.3, 0.18310546875, -0.091552734375, 0.48828125
135.36, 0.274658203125, -0.1220703125, 0.732421875
135.55, 0.152587890625, -0.091552734375, 0.54931640625
135.74, 0.396728515625, 0.030517578125, 0.9765625
135.74, 0.18310546875, -0.213623046875, 0.732421875
135.77, 0.244140625, -0.030517578125, 0.701904296875
135.87, 0.18310546875, -0.030517578125, 0.579833984375
135.99, 0.244140625, -0.1220703125, 0.6103515625
136.07, 0.3662109375, -0.1220703125, 1.03759765625
136.23, 0.396728515625, -0.030517578125, 0.640869140625
136.33, 0.30517578125, -0.091552734375, 0.9765625
136.33, 0.3662109375, -0.18310546875, 1.068115234375
136.41, 0.213623046875, -0.06103515625, 0.823974609375
136.57, 0.335693359375, -0.152587890625, 0.701904296875
136.65, 0.18310546875, -0.1220703125, 1.129150390625
136.79, 0.244140625, -0.091552734375, 0.6103515625
136.92, 0.244140625, -0.244140625, 1.007080078125
137, 0.30517578125, -0.091552734375, 0.701904296875
137.12, 0.244140625, -0.18310546875, 0.9765625
137.21, 0.274658203125, -0.213623046875, 0.6103515625
137.21, 0.274658203125, -0.18310546875, 1.15966796875
137.32, 0.18310546875, -0.18310546875, 0.54931640625
137.44, 0.30517578125, -0.091552734375, 0.9765625
137.54, 0.244140625, -0.18310546875, 0.91552734375
137.67, 0.244140625, -0.091552734375, 0.79345703125
137.9, 0.152587890625, -0.18310546875, 1.312255859375
138.01, 0.274658203125, 0.0, 0.8544921875
138.01, 0.244140625, -0.091552734375, 0.762939453125
138.01, 0.274658203125, -0.1220703125, 1.068115234375
138.14, 0.518798828125, -0.1220703125, 0.946044921875
138.25, 0.457763671875, -0.1220703125, 0.701904296875
138.35, 0.457763671875, -0.091552734375, 0.732421875
138.38, 0.30517578125, -0.091552734375, 0.885009765625
138.46, 0.457763671875, -0.091552734375, 0.8544921875
138.59, 0.213623046875, -0.030517578125, 1.007080078125
138.68, 0.335693359375, -0.1220703125, 0.79345703125
138.83, 0.3662109375, -0.030517578125, 1.007080078125
138.93, 0.213623046875, -0.091552734375, 0.91552734375
139.05, 0.1220703125, -0.06103515625, 1.068115234375
139.24, 0.213623046875, -0.06103515625, 0.8544921875
139.32, 0.274658203125, -0.091552734375, 0.823974609375
139.32, 0.274658203125, -0.1220703125, 1.03759765625
139.44, 0.213623046875, -0.030517578125, 1.068115234375
139.64, 0.213623046875, -0.030517578125, 0.946044921875
139.79, 0.244140625, -0.06103515625, 0.8544921875
139.8, -0.030517578125, -0.030517578125, 0.823974609375
139.8, 0.18310546875, -0.18310546875, 0.732421875
140.01, 0.091552734375, 0.0, 0.640869140625
140.11, 0.1220703125, 0.0, 0.640869140625
140.11, 0.244140625, -0.1220703125, 1.03759765625
140.24, 0.274658203125, -0.030517578125, 0.946044921875
140.34, 0.18310546875, -0.06103515625, 1.007080078125
140.34, 0.30517578125, 0.0, 1.068115234375
140.49, 0.244140625, -0.030517578125, 0.8544921875
140.58, 0.18310546875, 0.0, 1.373291015625
140.73, 0.18310546875, -0.06103515625, 1.220703125
140.82, 0.18310546875, -0.06103515625, 0.823974609375
140.82, 0.18310546875, -0.030517578125, 1.03759765625
140.93, 0.335693359375, 0.091552734375, 0.9765625
141.07, 0.18310546875, 0.06103515625, 0.946044921875
141.15, 0.213623046875, -0.030517578125, 0.9765625
141.27, 0.18310546875, 0.0, 0.54931640625
141.36, 0.30517578125, 0.06103515625, 1.0986328125
141.43, 0.213623046875, -0.091552734375, 1.007080078125
141.55, 0.1220703125, -0.091552734375, 0.8544921875
141.65, 0.1220703125, -0.06103515625, 0.518798828125
141.72, 0.152587890625, -0.091552734375, 0.8544921875
141.83, 0.152587890625, -0.091552734375, 0.946044921875
141.92, 0.213623046875, -0.152587890625, 0.640869140625
142.12, 0.152587890625, -0.152587890625, 0.9765625
142.18, 0.06103515625, -0.213623046875, 0.8544921875
142.3, 0.335693359375, -0.244140625, 0.946044921875
142.37, 0.3662109375, -0.274658203125, 1.190185546875
142.48, 0.152587890625, -0.48828125, 0.8544921875
142.48, 0.274658203125, -0.67138671875, 0.946044921875
142.58, 0.213623046875, -1.15966796875, 0.48828125
142.78, 0.3662109375, -1.40380859375, -0.30517578125
142.97, 0.579833984375, -1.0986328125, -1.129150390625
143.09, 0.79345703125, -0.518798828125, -1.556396484375
143.17, 1.5869140625, 0.3662109375, -1.434326171875
143.17, 2.0751953125, 0.518798828125, -0.274658203125
143.17, 2.044677734375, 0.3662109375, 0.48828125
143.28, 1.3427734375, 0.335693359375, 0.030517578125
143.37, 0.457763671875, 0.213623046875, 0.30517578125
143.46, 0.18310546875, -0.3662109375, 0.244140625
143.57, -0.06103515625, -0.396728515625, -0.701904296875
143.73, -0.152587890625, 0.1220703125, -0.30517578125
143.8, -0.152587890625, -0.1220703125, 0.18310546875
143.91, 0.1220703125, -0.091552734375, 0.06103515625
143.98, 0.18310546875, -0.274658203125, 0.79345703125
144.08, 0.18310546875, -1.190185546875, 0.732421875
144.2, 0.42724609375, -1.0986328125, -0.8544921875
144.27, 1.312255859375, -0.18310546875, -1.52587890625
144.39, 1.953125, 0.579833984375, -0.396728515625
144.5, 2.13623046875, 0.396728515625, 0.457763671875
144.54, 1.5869140625, 0.274658203125, 0.244140625
144.64, 0.67138671875, 0.335693359375, -0.091552734375
144.75, 0.091552734375, -0.396728515625, -0.030517578125
144.89, -0.06103515625, -0.152587890625, -0.54931640625
144.99, -0.091552734375, -0.091552734375, -0.06103515625
145.25, 0.06103515625, -0.396728515625, 0.274658203125
145.32, 0.30517578125, 0.0, 0.579833984375
145.32, 0.42724609375, -0.762939453125, 0.579833984375
145.32, 0.6103515625, -1.15966796875, -0.579833984375
145.47, 1.03759765625, -0.396728515625, -2.044677734375
145.54, 1.8310546875, 0.42724609375, -0.762939453125
145.69, 2.197265625, 0.42724609375, 0.579833984375
145.8, 1.129150390625, 0.274658203125, 0.274658203125
146.02, 0.335693359375, 0.091552734375, 0.06103515625
146.09, -0.213623046875, -0.42724609375, -0.18310546875
146.09, -0.18310546875, -0.06103515625, -0.518798828125
146.22, -0.213623046875, -0.030517578125, 0.274658203125
146.33, 0.0, -0.274658203125, 0.1220703125
146.43, 0.3662109375, -0.274658203125, 0.6103515625
146.43, 0.30517578125, -0.79345703125, 0.8544921875
146.55, 0.396728515625, -1.15966796875, -0.6103515625
146.62, 1.312255859375, -0.18310546875, -1.312255859375
146.77, 2.01416015625, 0.457763671875, -0.274658203125
146.86, 2.0751953125, 0.213623046875, 0.396728515625
146.93, 1.28173828125, 0.18310546875, 0.244140625
147.13, 0.3662109375, 0.030517578125, 0.152587890625
147.21, 0.030517578125, -0.518798828125, -0.213623046875
147.21, -0.091552734375, -0.091552734375, -0.54931640625
147.33, -0.06103515625, -0.244140625, -0.1220703125
147.4, 0.244140625, -0.244140625, 0.274658203125
147.52, 0.30517578125, -0.244140625, 0.8544921875
147.59, 0.335693359375, -1.007080078125, 0.885009765625
147.71, 0.518798828125, -1.129150390625, -0.8544921875
147.87, 1.129150390625, -0.18310546875, -1.28173828125
147.88, 1.922607421875, 0.518798828125, -0.030517578125
148.06, 2.13623046875, 0.274658203125, 0.457763671875
148.18, 1.129150390625, 0.18310546875, 0.42724609375
148.31, 0.457763671875, 0.030517578125, 0.244140625
148.31, 0.030517578125, -0.48828125, -0.42724609375
148.31, -0.091552734375, -0.030517578125, -0.335693359375
148.42, -0.06103515625, -0.030517578125, 0.48828125
148.51, 0.091552734375, -0.152587890625, -0.06103515625
148.69, 0.213623046875, -0.274658203125, 0.823974609375
148.76, 0.3662109375, -1.03759765625, 0.732421875
148.87, 0.457763671875, -1.373291015625, -0.701904296875
148.95, 1.220703125, -0.091552734375, -1.708984375
149.07, 1.678466796875, 0.518798828125, -0.18310546875
149.17, 1.983642578125, 0.335693359375, 0.79345703125
149.24, 1.0986328125, 0.18310546875, 0.1220703125
149.35, 0.30517578125, 0.152587890625, 0.3662109375
149.42, 0.0, -0.3662109375, -0.1220703125
149.51, -0.18310546875, 0.091552734375, -0.1220703125
149.63, -0.274658203125, -0.030517578125, 0.152587890625
149.72, 0.1220703125, -0.18310546875, 0.213623046875
149.9, 0.152587890625, -0.335693359375, 0.946044921875
150, 0.30517578125, -0.946044921875, 0.213623046875
150.06, 0.6103515625, -1.007080078125, -1.220703125
150.2, 1.220703125, -0.1220703125, -1.434326171875
150.27, 2.105712890625, 0.640869140625, -0.3662109375
150.3, 2.105712890625, 0.42724609375, 0.42724609375
150.37, 0.885009765625, 0.274658203125, -0.030517578125
150.48, 0.3662109375, 0.06103515625, -0.152587890625
150.69, -0.1220703125, -0.457763671875, -0.213623046875
150.76, -0.152587890625, -0.030517578125, -0.274658203125
150.8, -0.1220703125, -0.030517578125, 0.335693359375
150.87, -0.030517578125, -0.18310546875, 0.274658203125
151, 0.18310546875, -0.18310546875, 0.762939453125
151.11, 0.213623046875, -1.03759765625, 0.1220703125
151.27, 0.54931640625, -1.129150390625, -1.28173828125
151.27, 1.129150390625, 0.0, -2.044677734375
151.38, 1.922607421875, 0.42724609375, -0.06103515625
151.48, 2.13623046875, 0.30517578125, 0.18310546875
151.57, 1.434326171875, 0.30517578125, 0.06103515625
151.69, 0.396728515625, 0.06103515625, 0.244140625
151.79, -0.091552734375, -0.396728515625, -0.457763671875
151.87, -0.274658203125, -0.030517578125, -0.274658203125
152, -0.152587890625, -0.244140625, 0.0
152.09, 0.18310546875, -0.274658203125, -0.1220703125
152.15, 0.06103515625, -0.18310546875, 0.79345703125
152.27, 0.274658203125, -1.007080078125, 0.30517578125
152.38, 0.6103515625, -1.251220703125, -1.251220703125
152.63, 1.068115234375, -0.1220703125, -1.678466796875
152.72, 1.89208984375, 0.48828125, -0.640869140625
152.72, 2.13623046875, 0.335693359375, 0.54931640625
152.93, 1.129150390625, 0.18310546875, -0.213623046875
153.07, 0.48828125, 0.18310546875, 0.396728515625
153.07, -0.1220703125, -0.3662109375, -0.42724609375
153.1, -0.06103515625, 0.06103515625, -0.79345703125
153.2, -0.06103515625, 0.030517578125, 0.274658203125
153.35, 0.152587890625, -0.06103515625, 0.335693359375
153.45, 0.30517578125, -0.18310546875, 0.823974609375
153.56, 0.30517578125, -0.9765625, 0.579833984375
153.66, 0.48828125, -1.28173828125, -1.0986328125
153.66, 1.129150390625, -0.18310546875, -1.556396484375
153.75, 2.01416015625, 0.396728515625, -0.30517578125
153.85, 2.0751953125, 0.30517578125, 0.54931640625
153.96, 1.46484375, 0.213623046875, 0.18310546875
154.07, 0.42724609375, 0.1220703125, 0.274658203125
154.15, -0.06103515625, -0.518798828125, 0.18310546875
154.27, -0.18310546875, -0.18310546875, -0.457763671875
154.38, 0.0, -0.091552734375, 0.06103515625
154.38, 0.091552734375, -0.3662109375, 0.1220703125
154.49, 0.30517578125, -0.152587890625, 0.54931640625
154.62, 0.244140625, -1.007080078125, 0.54931640625
154.68, 0.518798828125, -1.312255859375, -0.6103515625
154.8, 1.03759765625, -0.457763671875, -1.953125
154.91, 1.708984375, 0.3662109375, -0.79345703125
155.05, 2.25830078125, 0.457763671875, 0.48828125
155.15, 1.3427734375, 0.244140625, 0.152587890625
155.45, 0.518798828125, 0.244140625, 0.030517578125
155.51, 0.091552734375, -0.30517578125, 0.0
155.52, -0.274658203125, -0.213623046875, -0.885009765625
155.52, -0.091552734375, 0.06103515625, 0.0
155.68, -0.030517578125, -0.18310546875, 0.1220703125
155.76, 0.18310546875, -0.1220703125, 0.396728515625
155.94, 0.244140625, -0.823974609375, 0.6103515625
156, 0.335693359375, -1.28173828125, -0.67138671875
156.03, 0.9765625, -0.42724609375, -1.861572265625
156.11, 1.708984375, 0.518798828125, -0.640869140625
156.11, 2.0751953125, 0.396728515625, 0.18310546875
156.23, 1.617431640625, 0.274658203125, 0.1220703125
156.34, 0.457763671875, 0.213623046875, 0.091552734375
156.42, -0.06103515625, -0.457763671875, -0.335693359375
156.53, -0.091552734375, -0.152587890625, -0.579833984375
156.66, -0.152587890625, -0.06103515625, 0.18310546875
156.76, 0.091552734375, -0.274658203125, 0.030517578125
156.88, 0.244140625, -0.1220703125, 0.48828125
157, 0.18310546875, -1.007080078125, 0.54931640625
157.11, 0.457763671875, -1.220703125, -0.823974609375
157.11, 1.15966796875, -0.396728515625, -1.861572265625
157.27, 1.89208984375, 0.42724609375, -0.640869140625
157.58, 2.3193359375, 0.396728515625, 0.244140625
157.7, 1.3427734375, 0.213623046875, 0.152587890625
157.7, 0.42724609375, 0.06103515625, -0.091552734375
157.7, 0.0, -0.48828125, -0.091552734375
157.88, -0.274658203125, -0.091552734375, -0.48828125
157.99, -0.1220703125, -0.06103515625, -0.030517578125
158.03, 0.06103515625, -0.18310546875, 0.030517578125
158.14, 0.091552734375, 0.1220703125, 0.396728515625
158.22, 0.1220703125, -0.42724609375, 0.885009765625
158.37, 0.213623046875, -0.640869140625, 0.48828125
158.44, 0.152587890625, -0.579833984375, 0.885009765625
158.44, 0.152587890625, -0.6103515625, 1.03759765625
158.62, 0.213623046875, -0.396728515625, 0.579833984375
158.7, 0.152587890625, -0.30517578125, 0.67138671875
158.83, 0.18310546875, -0.091552734375, 1.068115234375
158.92, 0.213623046875, -0.30517578125, 0.79345703125
159.1, 0.152587890625, 0.030517578125, 0.8544921875
159.29, 0.30517578125, 0.0, 0.579833984375
159.38, 0.335693359375, -0.06103515625, 0.8544921875
159.39, 0.396728515625, 0.06103515625, 0.885009765625
159.39, 0.18310546875, -0.030517578125, 0.762939453125
159.39, 0.30517578125, -0.030517578125, 0.8544921875
159.51, 0.518798828125, -0.030517578125, 0.9765625
159.66, 0.42724609375, -0.1220703125, 0.762939453125
159.75, 0.274658203125, -0.030517578125, 0.91552734375
159.9, 0.30517578125, -0.091552734375, 0.579833984375
159.98, 0.335693359375, 0.030517578125, 0.579833984375
159.98, 0.274658203125, -0.091552734375, 0.91552734375
160.16, 0.30517578125, -0.030517578125, 0.91552734375
160.25, 0.335693359375, 0.06103515625, 0.701904296875
160.25, 0.335693359375, -0.091552734375, 1.007080078125
160.4, 0.30517578125, -0.1220703125, 0.640869140625
160.52, 0.213623046875, -0.06103515625, 1.129150390625
160.52, 0.152587890625, -0.091552734375, 1.129150390625
160.64, 0.30517578125, -0.1220703125, 1.03759765625
160.76, 0.244140625, -0.1220703125, 1.0986328125
160.88, 0.18310546875, -0.18310546875, 0.732421875
161.15, 0.274658203125, -0.213623046875, 0.91552734375
161.22, 0.30517578125, 0.0, 1.220703125
161.31, 0.274658203125, -0.030517578125, 1.15966796875
161.4, 0.213623046875, -0.1220703125, 1.190185546875
161.43, 0.244140625, -0.030517578125, 1.0986328125
161.52, 0.244140625, -0.091552734375, 0.701904296875
161.63, 0.30517578125, -0.213623046875, 1.28173828125
161.73, 0.213623046875, -0.152587890625, 1.129150390625
161.73, 0.18310546875, -0.213623046875, 0.823974609375
161.94, 0.152587890625, -0.152587890625, 0.946044921875
162.04, 0.30517578125, -0.152587890625, 0.885009765625
162.04, 0.30517578125, -0.335693359375, 0.91552734375
162.29, 0.1220703125, -0.18310546875, 1.251220703125
162.37, 0.213623046875, -0.244140625, 0.67138671875
162.37, 0.091552734375, -0.18310546875, 0.79345703125
162.38, 0.244140625, -0.213623046875, 1.190185546875
162.48, 0.1220703125, -0.213623046875, 0.823974609375
162.59, 0.213623046875, -0.152587890625, 1.15966796875
162.75, 0.274658203125, -0.335693359375, 1.0986328125
163.04, 0.18310546875, -0.06103515625, 0.79345703125
163.16, 0.213623046875, -0.274658203125, 1.312255859375
163.35, 0.244140625, -0.18310546875, 1.129150390625
163.44, 0.18310546875, -0.244140625, 0.640869140625
163.44, 0.152587890625, -0.152587890625, 0.79345703125
163.44, 0.152587890625, -0.244140625, 0.762939453125
163.57, 0.213623046875, -0.091552734375, 1.03759765625
163.67, 0.30517578125, -0.06103515625, 1.007080078125
163.67, 0.091552734375, -0.030517578125, 0.732421875
163.67, 0.1220703125, -0.091552734375, 0.79345703125
163.76, 0.213623046875, -0.091552734375, 1.190185546875
163.9, 0.3662109375, -0.030517578125, 0.732421875
163.98, 0.152587890625, -0.06103515625, 0.54931640625
164.09, 0.06103515625, -0.06103515625, 1.28173828125
164.19, 0.213623046875, -0.18310546875, 1.007080078125
164.39, 0.1220703125, -0.091552734375, 0.91552734375
164.52, 0.18310546875, -0.06103515625, 1.0986328125
164.52, 0.06103515625, -0.1220703125, 1.068115234375
164.52, 0.1220703125, -0.06103515625, 1.03759765625
164.74, 0.18310546875, -0.091552734375, 0.579833984375
164.91, 0.152587890625, -0.091552734375, 1.068115234375
165.03, 0.06103515625, -0.152587890625, 0.67138671875
165.14, 0.152587890625, -0.091552734375, 1.03759765625
165.14, -0.06103515625, -0.152587890625, 1.068115234375
165.14, 0.030517578125, -0.152587890625, 0.823974609375
165.29, -0.030517578125, -0.1220703125, 0.823974609375
165.37, 0.030517578125, -0.152587890625, 1.068115234375
165.49, 0.06103515625, -0.244140625, 0.701904296875
165.57, 0.06103515625, -0.18310546875, 0.823974609375
165.8, 0.091552734375, -0.06103515625, 1.15966796875
165.9, 0.1220703125, -0.1220703125, 0.396728515625
165.9, 0.18310546875, -0.1220703125, 1.129150390625
166.06, 0.18310546875, -0.1220703125, 1.068115234375
166.13, 0.091552734375, -0.091552734375, 1.03759765625
166.13, 0.091552734375, -0.1220703125, 1.251220703125
166.25, 0.030517578125, -0.1220703125, 1.0986328125
166.37, 0.152587890625, 0.0, 0.8544921875
166.48, -0.1220703125, 0.152587890625, 0.732421875
166.49, 0.030517578125, -0.030517578125, 0.335693359375
166.64, -0.274658203125, -0.30517578125, -0.518798828125
166.78, -0.213623046875, -0.30517578125, 0.091552734375
166.79, -0.3662109375, -0.06103515625, 0.30517578125
166.93, -0.274658203125, 0.152587890625, -0.30517578125
167, -0.42724609375, -0.1220703125, -0.946044921875
167.13, -0.244140625, -0.54931640625, -0.6103515625
167.3, 0.091552734375, 0.1220703125, 0.335693359375
167.3, 0.732421875, 0.244140625, 0.091552734375
167.41, 1.617431640625, 0.274658203125, 0.18310546875
167.55, 2.044677734375, 0.396728515625, 0.274658203125
167.63, 1.52587890625, 0.274658203125, -1.190185546875
167.66, 0.762939453125, -0.48828125, -1.77001953125
167.82, 0.3662109375, -1.312255859375, -1.129150390625
167.95, 0.06103515625, -0.9765625, 0.30517578125
168.03, 0.18310546875, -0.18310546875, 0.762939453125
168.03, -0.030517578125, -0.335693359375, -0.18310546875
168.16, -0.30517578125, -0.18310546875, 0.091552734375
168.35, -0.274658203125, 0.152587890625, -1.007080078125
168.44, -0.244140625, -0.6103515625, -0.579833984375
168.54, 0.091552734375, -0.06103515625, 0.335693359375
168.56, 0.701904296875, 0.18310546875, 0.335693359375
168.67, 1.8310546875, 0.152587890625, 0.396728515625
168.79, 1.953125, 0.54931640625, 0.06103515625
168.88, 1.251220703125, 0.091552734375, -1.40380859375
169, 0.579833984375, -1.28173828125, -1.0986328125
169.09, 0.274658203125, -1.068115234375, 0.152587890625
169.17, 0.1220703125, -0.518798828125, 0.640869140625
169.4, -0.030517578125, -0.06103515625, 0.42724609375
169.52, -0.213623046875, -0.06103515625, 0.18310546875
169.52, -0.152587890625, 0.0, -0.42724609375
169.52, -0.152587890625, -0.3662109375, -0.3662109375
169.64, 0.30517578125, -0.18310546875, 0.457763671875
169.76, 0.946044921875, 0.06103515625, -0.06103515625
169.83, 1.64794921875, 0.152587890625, 0.213623046875
169.95, 2.01416015625, 0.244140625, -0.213623046875
170.04, 1.495361328125, 0.244140625, -1.373291015625
170.11, 0.640869140625, -0.79345703125, -1.739501953125
170.22, 0.213623046875, -1.3427734375, -0.091552734375
170.37, 0.06103515625, -0.6103515625, 0.91552734375
170.45, 0.091552734375, -0.06103515625, 0.67138671875
170.59, -0.18310546875, -0.457763671875, 0.30517578125
170.65, -0.274658203125, -0.06103515625, -0.244140625
170.79, -0.213623046875, -0.42724609375, -0.518798828125
170.9, -0.244140625, -0.396728515625, 0.0
170.93, 0.48828125, 0.274658203125, 0.06103515625
171, 1.52587890625, 0.06103515625, 0.244140625
171.13, 2.01416015625, 0.274658203125, 0.274658203125
171.25, 1.556396484375, 0.335693359375, -0.91552734375
171.33, 0.79345703125, -0.732421875, -1.861572265625
171.36, 0.3662109375, -1.373291015625, -0.67138671875
171.57, 0.18310546875, -0.701904296875, 0.9765625
171.66, 0.18310546875, -0.244140625, 0.244140625
171.66, -0.06103515625, -0.274658203125, 0.396728515625
171.84, -0.3662109375, -0.06103515625, -0.1220703125
172.01, -0.213623046875, -0.152587890625, -0.640869140625
172.01, 0.06103515625, -0.457763671875, 0.152587890625
172.15, 0.54931640625, 0.030517578125, 0.0
172.22, 1.46484375, 0.152587890625, 0.1220703125
172.22, 2.105712890625, 0.274658203125, 0.244140625
172.37, 1.800537109375, 0.335693359375, -0.274658203125
172.47, 0.9765625, -0.396728515625, -1.739501953125
172.54, 0.396728515625, -1.40380859375, -0.67138671875
172.65, 0.213623046875, -0.9765625, 0.732421875
172.76, 0.091552734375, -0.30517578125, 0.335693359375
172.87, -0.030517578125, -0.335693359375, 0.152587890625
173.02, -0.06103515625, -0.152587890625, 0.42724609375
173.11, -0.1220703125, -0.1220703125, -0.30517578125
173.19, -0.030517578125, -0.48828125, 0.06103515625
173.24, 0.396728515625, 0.06103515625, 0.152587890625
173.33, 1.373291015625, 0.213623046875, 0.1220703125
173.45, 2.13623046875, 0.30517578125, 0.213623046875
173.54, 1.739501953125, 0.457763671875, -1.068115234375
173.65, 0.9765625, -0.67138671875, -2.13623046875
173.86, 0.335693359375, -1.40380859375, -0.518798828125
173.94, 0.06103515625, -0.701904296875, 0.9765625
173.94, 0.030517578125, -0.152587890625, 0.54931640625
174.05, -0.1220703125, -0.213623046875, 0.18310546875
174.16, -0.213623046875, 0.091552734375, 0.18310546875
174.25, -0.18310546875, -0.213623046875, -0.640869140625
174.35, -0.1220703125, -0.3662109375, 0.030517578125
174.48, 0.48828125, 0.152587890625, 0.3662109375
174.58, 1.46484375, 0.1220703125, 0.213623046875
174.69, 2.105712890625, 0.42724609375, 0.244140625
174.77, 1.64794921875, 0.396728515625, -0.823974609375
174.77, 0.91552734375, -0.457763671875, -1.556396484375
174.89, 0.3662109375, -1.15966796875, -0.640869140625
174.97, 0.213623046875, -0.79345703125, 0.823974609375
175.08, 0.091552734375, -0.274658203125, 0.579833984375
175.32, -0.091552734375, -0.30517578125, 0.18310546875
175.4, -0.335693359375, -0.06103515625, 0.0
175.49, -0.274658203125, 0.0, -0.518798828125
175.7, 0.0, -0.6103515625, -0.244140625
175.76, 0.457763671875, 0.091552734375, 0.335693359375
175.77, 1.373291015625, 0.1220703125, 0.213623046875
175.77, 2.105712890625, 0.152587890625, 0.518798828125
